order_id,date_key,customer_id,product_id,geo_id,ship_mode,quantity,unit_price,discount,sales,profit,profit_margin,days_to_ship
ORD-04944,20221031,CUST-0176,PROD-031,GEO-019,Second Class,2,979.54,0.25,1469.31,462.24,31.46,4
ORD-01825,20221031,CUST-0211,PROD-012,GEO-007,First Class,2,1880.83,0.05,3573.58,1625.98,45.5,3
ORD-00577,20221101,CUST-0214,PROD-016,GEO-015,Standard Class,1,42063.02,0.0,42063.02,8833.23,21.0,6
ORD-00705,20221101,CUST-0133,PROD-048,GEO-010,Standard Class,3,1456.36,0.05,4150.63,1964.08,47.32,7
ORD-02532,20221101,CUST-0127,PROD-031,GEO-008,Second Class,4,997.33,0.05,3789.85,1793.36,47.32,3
ORD-03499,20221101,CUST-0157,PROD-012,GEO-016,First Class,1,1873.73,0.15,1592.67,639.45,40.15,4
ORD-02699,20221101,CUST-0110,PROD-017,GEO-003,Standard Class,2,57070.67,0.2,91313.07,11828.33,12.95,7
ORD-03705,20221101,CUST-0121,PROD-047,GEO-004,Same Day,1,3562.06,0.25,2671.54,405.54,15.18,2
ORD-00361,20221101,CUST-0241,PROD-010,GEO-015,First Class,1,3602.64,0.15,3062.24,1173.61,38.33,2
ORD-04896,20221102,CUST-0294,PROD-038,GEO-002,Second Class,1,1204.59,0.15,1023.9,398.84,38.95,3
ORD-03762,20221102,CUST-0145,PROD-012,GEO-018,Standard Class,1,1822.46,0.35,1184.6,241.07,20.35,5
ORD-00427,20221102,CUST-0154,PROD-025,GEO-019,Second Class,5,366.14,0.0,1830.7,906.2,49.5,5
ORD-00721,20221102,CUST-0227,PROD-037,GEO-007,Standard Class,4,3310.15,0.0,13240.6,5561.05,42.0,6
ORD-01749,20221102,CUST-0146,PROD-020,GEO-020,Standard Class,5,1194.74,0.0,5973.7,3614.09,60.5,5
ORD-03899,20221102,CUST-0199,PROD-004,GEO-017,Standard Class,1,2526.71,0.0,2526.71,1473.08,58.3,7
ORD-03115,20221102,CUST-0195,PROD-035,GEO-008,Standard Class,2,17926.82,0.1,32268.28,4762.8,14.76,6
ORD-04852,20221102,CUST-0238,PROD-047,GEO-011,Standard Class,1,3492.88,0.2,2794.3,563.34,20.16,6
ORD-00834,20221102,CUST-0252,PROD-047,GEO-015,Standard Class,1,3632.86,0.3,2543.0,368.48,14.49,5
ORD-04686,20221103,CUST-0038,PROD-012,GEO-012,Standard Class,1,1783.45,0.05,1694.28,809.44,47.77,5
ORD-03532,20221103,CUST-0095,PROD-046,GEO-013,Second Class,4,4707.56,0.0,18830.24,8897.29,47.25,4
ORD-00090,20221103,CUST-0097,PROD-012,GEO-004,First Class,2,1822.36,0.25,2733.54,691.58,25.3,4
ORD-02974,20221103,CUST-0090,PROD-022,GEO-016,Standard Class,1,22629.45,0.1,20366.5,3490.41,17.14,5
ORD-04548,20221104,CUST-0117,PROD-007,GEO-016,Second Class,2,675.36,0.0,1350.72,594.32,44.0,4
ORD-00631,20221104,CUST-0258,PROD-045,GEO-002,Standard Class,2,9919.61,0.05,18847.26,4418.1,23.44,6
ORD-01529,20221104,CUST-0071,PROD-001,GEO-018,Standard Class,4,5434.77,0.0,21739.08,9086.94,41.8,5
ORD-04525,20221104,CUST-0042,PROD-031,GEO-008,First Class,1,932.92,0.05,886.27,419.38,47.32,3
ORD-03815,20221104,CUST-0087,PROD-001,GEO-006,Standard Class,1,5614.21,0.15,4772.08,1323.77,27.74,6
ORD-00022,20221104,CUST-0042,PROD-008,GEO-008,First Class,1,2110.08,0.25,1582.56,417.8,26.4,4
ORD-03210,20221104,CUST-0121,PROD-012,GEO-004,Standard Class,1,1732.28,0.1,1559.05,588.07,37.72,6
ORD-01761,20221105,CUST-0200,PROD-030,GEO-017,Standard Class,1,558.85,0.15,475.02,144.95,30.51,7
ORD-03220,20221105,CUST-0268,PROD-010,GEO-015,Standard Class,5,3657.84,0.0,18289.2,9601.83,52.5,7
ORD-00779,20221105,CUST-0008,PROD-006,GEO-016,Second Class,1,2226.22,0.15,1892.29,607.8,32.12,5
ORD-03305,20221105,CUST-0018,PROD-048,GEO-014,Standard Class,1,1501.65,0.0,1501.65,819.9,54.6,7
ORD-01327,20221106,CUST-0154,PROD-036,GEO-019,Standard Class,1,8358.1,0.0,8358.1,2298.47,27.5,6
ORD-01845,20221106,CUST-0069,PROD-003,GEO-014,Standard Class,4,1723.45,0.15,5859.73,2470.31,42.16,7
ORD-03595,20221106,CUST-0066,PROD-004,GEO-007,Standard Class,2,2546.26,0.2,4074.02,1381.91,33.92,7
ORD-03993,20221106,CUST-0164,PROD-005,GEO-007,First Class,2,3060.72,0.25,4591.08,959.54,20.9,3
ORD-02714,20221107,CUST-0075,PROD-027,GEO-013,Second Class,1,378.48,0.1,340.63,140.77,41.33,5
ORD-01231,20221107,CUST-0221,PROD-014,GEO-003,First Class,1,468.3,0.05,444.88,216.03,48.56,4
ORD-01163,20221107,CUST-0179,PROD-012,GEO-004,Same Day,4,1758.55,0.1,6330.78,2387.97,37.72,2
ORD-00500,20221107,CUST-0087,PROD-041,GEO-006,Second Class,2,24225.27,0.35,31492.85,2446.99,7.77,5
ORD-03675,20221108,CUST-0025,PROD-032,GEO-019,Standard Class,1,4372.34,0.2,3497.87,861.87,24.64,6
ORD-02568,20221108,CUST-0189,PROD-029,GEO-011,Same Day,1,2678.62,0.25,2008.96,348.05,17.32,0
ORD-04146,20221108,CUST-0161,PROD-049,GEO-012,First Class,2,2037.97,0.0,4075.94,2011.47,49.35,2
ORD-01880,20221109,CUST-0232,PROD-042,GEO-007,Standard Class,2,1855.63,0.1,3340.13,1095.56,32.8,7
ORD-04869,20221109,CUST-0086,PROD-047,GEO-007,Standard Class,1,3451.35,0.1,3106.22,764.13,24.6,7
ORD-02511,20221109,CUST-0066,PROD-004,GEO-007,Standard Class,3,2458.55,0.1,6638.09,2884.91,43.46,6
ORD-02570,20221109,CUST-0151,PROD-050,GEO-013,Second Class,2,1847.15,0.15,3140.16,1083.12,34.49,3
ORD-01210,20221109,CUST-0040,PROD-035,GEO-008,Standard Class,5,18377.53,0.1,82698.88,12206.35,14.76,6
ORD-04467,20221109,CUST-0126,PROD-027,GEO-001,First Class,5,374.54,0.3,1310.89,266.28,20.31,2
ORD-01395,20221109,CUST-0170,PROD-011,GEO-003,Standard Class,2,1787.43,0.0,3574.86,1315.54,36.8,6
ORD-04855,20221110,CUST-0017,PROD-042,GEO-001,Standard Class,1,1821.39,0.05,1730.32,579.45,33.49,5
ORD-04801,20221110,CUST-0046,PROD-038,GEO-014,Same Day,3,1203.63,0.0,3610.89,2199.04,60.9,1
ORD-01107,20221110,CUST-0183,PROD-012,GEO-020,Same Day,3,1853.35,0.05,5282.05,2643.66,50.05,1
ORD-04221,20221110,CUST-0005,PROD-045,GEO-006,Standard Class,1,9301.71,0.1,8371.54,1922.11,22.96,5
ORD-04863,20221111,CUST-0015,PROD-035,GEO-014,Second Class,2,18251.59,0.1,32852.86,5091.53,15.5,3
ORD-01757,20221111,CUST-0276,PROD-012,GEO-006,Standard Class,1,1769.28,0.15,1503.89,548.92,36.5,5
ORD-01400,20221111,CUST-0055,PROD-016,GEO-015,Same Day,1,42585.42,0.05,40456.15,7731.17,19.11,2
ORD-00467,20221111,CUST-0188,PROD-038,GEO-016,Second Class,1,1225.57,0.0,1225.57,781.91,63.8,3
ORD-00402,20221111,CUST-0204,PROD-041,GEO-013,Standard Class,2,24613.06,0.0,49226.12,10854.36,22.05,5
ORD-04829,20221111,CUST-0060,PROD-016,GEO-013,Standard Class,1,40668.07,0.0,40668.07,8540.29,21.0,6
ORD-03945,20221111,CUST-0108,PROD-046,GEO-018,Standard Class,1,4513.86,0.15,3836.78,1386.42,36.13,7
ORD-00707,20221111,CUST-0283,PROD-013,GEO-013,Standard Class,3,179.26,0.05,510.89,268.48,52.55,6
ORD-04933,20221112,CUST-0282,PROD-043,GEO-002,Standard Class,1,6427.34,0.25,4820.5,731.75,15.18,7
ORD-04866,20221112,CUST-0219,PROD-049,GEO-020,Standard Class,1,1902.06,0.3,1331.44,316.65,23.78,7
ORD-01819,20221112,CUST-0281,PROD-050,GEO-001,Same Day,1,1778.05,0.15,1511.34,456.76,30.22,1
ORD-03370,20221112,CUST-0040,PROD-001,GEO-008,Second Class,1,5306.02,0.05,5040.72,1743.08,34.58,4
ORD-02371,20221112,CUST-0083,PROD-039,GEO-014,Standard Class,1,807.69,0.15,686.54,315.74,45.99,6
ORD-04802,20221112,CUST-0056,PROD-034,GEO-008,Standard Class,2,9912.27,0.15,16850.86,1845.17,10.95,6
ORD-00557,20221112,CUST-0275,PROD-014,GEO-003,Second Class,1,459.05,0.1,413.15,180.77,43.75,4
ORD-03539,20221113,CUST-0259,PROD-011,GEO-007,Standard Class,1,1841.01,0.1,1656.91,543.47,32.8,7
ORD-04015,20221113,CUST-0199,PROD-037,GEO-017,Standard Class,3,3178.22,0.05,9057.93,3808.13,42.04,6
ORD-02262,20221113,CUST-0056,PROD-004,GEO-008,Second Class,1,2471.43,0.0,2471.43,1309.86,53.0,4
ORD-03958,20221113,CUST-0002,PROD-042,GEO-006,Standard Class,1,1799.92,0.1,1619.93,531.34,32.8,6
ORD-03138,20221113,CUST-0039,PROD-029,GEO-006,Standard Class,1,2808.95,0.15,2387.61,522.89,21.9,5
ORD-03793,20221113,CUST-0275,PROD-032,GEO-003,Standard Class,1,4686.78,0.0,4686.78,1509.14,32.2,5
ORD-01712,20221114,CUST-0043,PROD-016,GEO-012,Standard Class,1,42512.52,0.1,38261.27,6588.59,17.22,6
ORD-03089,20221115,CUST-0125,PROD-043,GEO-003,Standard Class,4,6481.53,0.15,22037.2,4440.06,20.15,5
ORD-00009,20221115,CUST-0120,PROD-049,GEO-002,Standard Class,1,1979.7,0.05,1880.72,740.03,39.35,5
ORD-00941,20221115,CUST-0231,PROD-039,GEO-006,Standard Class,3,829.57,0.05,2364.27,1290.89,54.6,7
ORD-02494,20221115,CUST-0236,PROD-043,GEO-012,Standard Class,4,6408.46,0.0,25633.84,8074.66,31.5,6
ORD-02284,20221115,CUST-0228,PROD-041,GEO-016,Standard Class,2,24528.51,0.0,49057.02,11332.17,23.1,5
ORD-03260,20221115,CUST-0159,PROD-047,GEO-011,Standard Class,2,3595.95,0.15,6113.12,1405.71,22.99,5
ORD-01879,20221116,CUST-0003,PROD-049,GEO-017,Same Day,1,1985.38,0.2,1588.3,525.54,33.09,0
ORD-01330,20221116,CUST-0141,PROD-036,GEO-012,Second Class,1,7616.1,0.25,5712.08,824.68,14.44,5
ORD-02103,20221116,CUST-0085,PROD-030,GEO-006,Second Class,1,591.93,0.2,473.54,115.16,24.32,4
ORD-00425,20221117,CUST-0195,PROD-047,GEO-008,Standard Class,3,3426.24,0.05,9764.78,2665.78,27.3,6
ORD-00099,20221117,CUST-0034,PROD-044,GEO-003,Standard Class,2,809.04,0.1,1456.27,681.14,46.77,5
ORD-03469,20221117,CUST-0051,PROD-048,GEO-008,Standard Class,1,1568.74,0.0,1568.74,815.74,52.0,7
ORD-04650,20221118,CUST-0076,PROD-021,GEO-010,Standard Class,5,3183.94,0.35,10347.8,1340.04,12.95,7
ORD-04275,20221118,CUST-0281,PROD-043,GEO-001,Standard Class,2,6403.35,0.1,11526.03,2608.57,22.63,7
ORD-02205,20221118,CUST-0079,PROD-015,GEO-014,Second Class,1,1566.78,0.0,1566.78,740.3,47.25,5
ORD-04262,20221118,CUST-0194,PROD-012,GEO-006,First Class,3,1781.58,0.05,5077.5,2310.26,45.5,4
ORD-04983,20221118,CUST-0160,PROD-042,GEO-012,Standard Class,1,1723.03,0.1,1550.73,534.07,34.44,7
ORD-01136,20221118,CUST-0017,PROD-035,GEO-001,Same Day,1,18136.43,0.1,16322.79,2216.5,13.58,0
ORD-02287,20221119,CUST-0118,PROD-034,GEO-005,Second Class,1,9949.35,0.05,9451.88,1186.97,12.56,4
ORD-01322,20221119,CUST-0153,PROD-017,GEO-008,Standard Class,3,54906.86,0.2,131776.46,18554.13,14.08,5
ORD-00938,20221119,CUST-0250,PROD-028,GEO-017,Standard Class,2,2156.65,0.15,3666.3,1177.62,32.12,6
ORD-04880,20221119,CUST-0029,PROD-015,GEO-008,Standard Class,2,1445.93,0.2,2313.49,666.29,28.8,5
ORD-02890,20221119,CUST-0179,PROD-049,GEO-004,Standard Class,2,2098.28,0.0,4196.56,1814.59,43.24,6
ORD-03852,20221120,CUST-0028,PROD-043,GEO-012,Standard Class,1,6394.7,0.15,5435.5,1249.89,22.99,5
ORD-03729,20221120,CUST-0062,PROD-016,GEO-011,Second Class,1,41730.92,0.3,29211.64,2821.84,9.66,3
ORD-00763,20221120,CUST-0216,PROD-039,GEO-008,Standard Class,1,808.07,0.0,808.07,484.84,60.0,6
ORD-01448,20221120,CUST-0294,PROD-027,GEO-002,Second Class,1,375.96,0.05,357.16,143.53,40.19,4
ORD-02274,20221121,CUST-0069,PROD-043,GEO-014,Standard Class,3,6188.76,0.15,15781.34,3628.92,23.0,5
ORD-04825,20221121,CUST-0220,PROD-018,GEO-010,First Class,2,757.91,0.2,1212.66,325.96,26.88,2
ORD-03200,20221121,CUST-0160,PROD-016,GEO-012,Standard Class,4,42655.78,0.1,153560.81,26443.17,17.22,5
ORD-04337,20221121,CUST-0076,PROD-004,GEO-010,Standard Class,2,2447.99,0.1,4406.38,1915.01,43.46,7
ORD-00845,20221121,CUST-0233,PROD-015,GEO-020,First Class,4,1546.52,0.1,5567.47,2259.84,40.59,4
ORD-03879,20221122,CUST-0042,PROD-017,GEO-008,Standard Class,1,56201.23,0.05,53391.17,10688.91,20.02,7
ORD-02394,20221123,CUST-0031,PROD-034,GEO-020,Standard Class,1,9619.25,0.1,8657.33,1171.34,13.53,5
ORD-02456,20221123,CUST-0186,PROD-035,GEO-018,Standard Class,2,17281.94,0.05,32835.69,5916.34,18.02,6
ORD-03507,20221123,CUST-0157,PROD-047,GEO-016,Standard Class,1,3475.03,0.05,3301.28,991.38,30.03,7
ORD-00101,20221123,CUST-0077,PROD-042,GEO-004,Second Class,2,1786.34,0.1,3215.41,970.28,30.18,3
ORD-02870,20221124,CUST-0220,PROD-031,GEO-010,Standard Class,2,954.4,0.2,1527.04,508.2,33.28,5
ORD-04399,20221124,CUST-0136,PROD-030,GEO-020,Standard Class,1,557.69,0.0,557.69,233.11,41.8,6
ORD-01342,20221124,CUST-0024,PROD-004,GEO-001,Standard Class,1,2427.06,0.0,2427.06,1183.43,48.76,6
ORD-04014,20221124,CUST-0093,PROD-011,GEO-018,Second Class,2,1777.51,0.0,3555.02,1564.21,44.0,3
ORD-02187,20221124,CUST-0103,PROD-043,GEO-010,Second Class,1,6296.39,0.1,5666.75,1394.02,24.6,3
ORD-04412,20221124,CUST-0042,PROD-008,GEO-008,Standard Class,1,2163.27,0.35,1406.13,249.73,17.76,5
ORD-03414,20221124,CUST-0273,PROD-028,GEO-007,Same Day,5,2040.67,0.15,8672.85,2532.47,29.2,1
ORD-02999,20221125,CUST-0103,PROD-018,GEO-010,Standard Class,2,736.94,0.15,1252.8,384.11,30.66,5
ORD-04004,20221125,CUST-0132,PROD-027,GEO-017,Standard Class,2,398.43,0.0,796.86,420.74,52.8,5
ORD-03307,20221125,CUST-0244,PROD-016,GEO-005,Second Class,2,42933.73,0.2,68693.97,8089.4,11.78,4
ORD-04598,20221125,CUST-0055,PROD-016,GEO-015,Second Class,1,41657.98,0.3,29160.59,2816.91,9.66,4
ORD-01214,20221125,CUST-0029,PROD-037,GEO-008,Second Class,1,3305.66,0.1,2975.09,1024.62,34.44,4
ORD-01595,20221125,CUST-0071,PROD-019,GEO-018,Standard Class,1,4509.29,0.1,4058.36,1281.23,31.57,5
ORD-01530,20221126,CUST-0089,PROD-021,GEO-001,Standard Class,2,3129.24,0.3,4380.94,648.9,14.81,5
ORD-02745,20221126,CUST-0163,PROD-042,GEO-004,First Class,1,1815.39,0.0,1815.39,668.07,36.8,2
ORD-04740,20221126,CUST-0008,PROD-012,GEO-016,First Class,1,1824.44,0.0,1824.44,1003.44,55.0,4
ORD-00588,20221126,CUST-0005,PROD-036,GEO-006,Standard Class,4,8045.5,0.1,28963.8,5937.58,20.5,5
ORD-02528,20221127,CUST-0114,PROD-038,GEO-014,Second Class,1,1174.24,0.0,1174.24,715.11,60.9,4
ORD-00651,20221128,CUST-0052,PROD-047,GEO-009,First Class,2,3375.43,0.1,6075.77,1494.64,24.6,3
ORD-03108,20221128,CUST-0173,PROD-014,GEO-005,Standard Class,1,467.63,0.3,327.34,80.34,24.54,7
ORD-02638,20221129,CUST-0211,PROD-020,GEO-007,Same Day,2,1192.51,0.0,2385.02,1311.76,55.0,1
ORD-04820,20221129,CUST-0262,PROD-041,GEO-003,Standard Class,1,26004.16,0.0,26004.16,5024.0,19.32,7
ORD-04335,20221129,CUST-0191,PROD-021,GEO-015,Standard Class,5,3245.56,0.35,10548.07,1434.28,13.6,5
ORD-03683,20221129,CUST-0180,PROD-043,GEO-005,First Class,5,6225.36,0.2,24901.44,4398.59,17.66,3
ORD-01756,20221130,CUST-0059,PROD-007,GEO-003,Second Class,3,630.79,0.15,1608.51,432.11,26.86,3
ORD-04526,20221130,CUST-0142,PROD-017,GEO-012,Standard Class,1,54985.5,0.15,46737.68,7881.37,16.86,5
ORD-00785,20221130,CUST-0269,PROD-028,GEO-003,Standard Class,4,2117.46,0.2,6775.87,1595.85,23.55,6
ORD-00097,20221201,CUST-0210,PROD-049,GEO-018,Second Class,1,1936.32,0.05,1839.5,865.42,47.05,5
ORD-02998,20221201,CUST-0017,PROD-045,GEO-001,Second Class,4,9972.99,0.15,33908.17,6376.36,18.8,4
ORD-03755,20221201,CUST-0034,PROD-010,GEO-003,Standard Class,1,3475.21,0.05,3301.45,1381.99,41.86,5
ORD-01992,20221202,CUST-0233,PROD-015,GEO-020,Standard Class,2,1437.6,0.25,2156.4,587.08,27.23,5
ORD-00235,20221202,CUST-0192,PROD-043,GEO-003,Standard Class,3,6387.57,0.05,18204.57,4572.26,25.12,7
ORD-00029,20221202,CUST-0212,PROD-005,GEO-002,Standard Class,1,3300.1,0.05,3135.1,997.39,31.81,6
ORD-00161,20221202,CUST-0198,PROD-011,GEO-001,Standard Class,4,1889.08,0.25,5667.24,1147.05,20.24,5
ORD-01854,20221202,CUST-0253,PROD-028,GEO-003,Standard Class,4,2168.19,0.1,7805.48,2355.38,30.18,6
ORD-01516,20221203,CUST-0019,PROD-043,GEO-013,Standard Class,1,6204.1,0.15,5273.48,1212.63,22.99,5
ORD-04375,20221204,CUST-0016,PROD-037,GEO-010,Standard Class,1,3289.35,0.0,3289.35,1381.53,42.0,6
ORD-02837,20221204,CUST-0054,PROD-015,GEO-013,Standard Class,1,1436.01,0.05,1364.21,586.57,43.0,5
ORD-04097,20221204,CUST-0115,PROD-042,GEO-005,First Class,1,1834.0,0.15,1558.9,418.78,26.86,4
ORD-04725,20221204,CUST-0280,PROD-022,GEO-009,Second Class,1,22044.7,0.25,16533.53,1727.75,10.45,5
ORD-03044,20221205,CUST-0015,PROD-042,GEO-014,Standard Class,1,1819.64,0.05,1728.66,660.69,38.22,7
ORD-02107,20221205,CUST-0123,PROD-047,GEO-013,Standard Class,1,3502.34,0.0,3502.34,1103.24,31.5,5
ORD-01404,20221205,CUST-0034,PROD-042,GEO-003,Same Day,2,1880.8,0.05,3573.52,1196.7,33.49,0
ORD-02983,20221205,CUST-0037,PROD-004,GEO-009,First Class,3,2506.63,0.0,7519.89,3985.54,53.0,2
ORD-02196,20221205,CUST-0237,PROD-047,GEO-006,Standard Class,2,3591.47,0.2,5746.35,1103.3,19.2,5
ORD-03947,20221205,CUST-0285,PROD-047,GEO-004,Second Class,2,3350.68,0.05,6366.29,1598.96,25.12,5
ORD-00401,20221205,CUST-0039,PROD-015,GEO-006,First Class,2,1564.76,0.0,3129.52,1408.28,45.0,4
ORD-01985,20221205,CUST-0267,PROD-028,GEO-015,Second Class,5,1998.88,0.0,9994.4,4197.65,42.0,5
ORD-02670,20221206,CUST-0268,PROD-028,GEO-015,Second Class,2,2138.18,0.1,3848.72,1325.5,34.44,4
ORD-04461,20221206,CUST-0291,PROD-011,GEO-003,Standard Class,1,1814.65,0.2,1451.72,341.91,23.55,5
ORD-03281,20221206,CUST-0061,PROD-042,GEO-019,First Class,1,1843.09,0.1,1658.78,598.49,36.08,3
ORD-00848,20221206,CUST-0002,PROD-039,GEO-006,Second Class,2,767.02,0.0,1534.04,920.42,60.0,4
ORD-04666,20221206,CUST-0223,PROD-044,GEO-015,Second Class,5,861.26,0.05,4090.98,2423.54,59.24,3
ORD-03299,20221207,CUST-0107,PROD-019,GEO-009,Second Class,5,4426.18,0.15,18811.26,4806.28,25.55,5
ORD-03444,20221208,CUST-0134,PROD-038,GEO-002,Same Day,2,1197.41,0.3,1676.37,411.48,24.55,1
ORD-02773,20221208,CUST-0061,PROD-022,GEO-019,Standard Class,2,21992.0,0.0,43984.0,9192.66,20.9,6
ORD-04634,20221208,CUST-0100,PROD-023,GEO-012,Standard Class,1,3705.83,0.25,2779.37,577.84,20.79,6
ORD-01460,20221208,CUST-0017,PROD-035,GEO-001,Same Day,1,17605.93,0.4,10563.56,489.81,4.64,0
ORD-04963,20221208,CUST-0056,PROD-020,GEO-008,Second Class,1,1146.32,0.1,1031.69,465.29,45.1,5
ORD-02695,20221208,CUST-0163,PROD-026,GEO-004,Standard Class,3,705.79,0.2,1693.9,518.63,30.62,7
ORD-00756,20221209,CUST-0098,PROD-046,GEO-012,Standard Class,1,4376.82,0.2,3501.46,1058.84,30.24,7
ORD-04071,20221209,CUST-0154,PROD-043,GEO-019,Second Class,1,6643.21,0.0,6643.21,2192.26,33.0,4
ORD-00457,20221209,CUST-0012,PROD-009,GEO-010,Standard Class,2,2521.47,0.05,4790.79,1656.66,34.58,7
ORD-04051,20221209,CUST-0022,PROD-008,GEO-009,Standard Class,1,2180.06,0.1,1962.05,772.26,39.36,7
ORD-00092,20221209,CUST-0053,PROD-021,GEO-014,Second Class,2,3292.35,0.25,4938.52,998.2,20.21,5
ORD-03732,20221209,CUST-0071,PROD-048,GEO-018,First Class,3,1552.64,0.05,4425.02,2303.31,52.05,2
ORD-04609,20221209,CUST-0245,PROD-015,GEO-004,Standard Class,4,1542.95,0.2,4937.44,1308.22,26.5,5
ORD-01240,20221209,CUST-0008,PROD-048,GEO-016,Standard Class,1,1542.07,0.0,1542.07,882.07,57.2,7
ORD-01737,20221210,CUST-0278,PROD-044,GEO-001,Second Class,2,808.47,0.1,1455.25,680.66,46.77,5
ORD-03867,20221210,CUST-0291,PROD-016,GEO-003,Standard Class,4,41609.28,0.1,149793.41,22600.83,15.09,6
ORD-01116,20221210,CUST-0070,PROD-011,GEO-009,Standard Class,2,1797.82,0.05,3415.86,1243.37,36.4,6
ORD-01938,20221210,CUST-0241,PROD-046,GEO-015,Standard Class,1,4642.12,0.0,4642.12,2193.4,47.25,6
ORD-02240,20221210,CUST-0196,PROD-036,GEO-015,Standard Class,1,8399.47,0.0,8399.47,2204.86,26.25,7
ORD-01093,20221210,CUST-0083,PROD-002,GEO-014,Second Class,4,1556.21,0.0,6224.84,2745.15,44.1,3
ORD-01446,20221210,CUST-0028,PROD-001,GEO-012,Second Class,2,5367.7,0.15,9125.09,2657.86,29.13,5
ORD-01418,20221211,CUST-0223,PROD-042,GEO-015,Standard Class,5,1786.29,0.0,8931.45,3751.21,42.0,5
ORD-00316,20221211,CUST-0217,PROD-021,GEO-002,Standard Class,2,3220.81,0.0,6441.62,2074.2,32.2,7
ORD-00734,20221211,CUST-0180,PROD-039,GEO-005,Second Class,1,791.81,0.1,712.63,322.56,45.26,3
ORD-04695,20221211,CUST-0071,PROD-004,GEO-018,Standard Class,2,2543.22,0.05,4832.12,2563.58,53.05,5
ORD-01234,20221211,CUST-0165,PROD-020,GEO-009,Standard Class,1,1231.96,0.3,862.37,218.18,25.3,7
ORD-00450,20221212,CUST-0078,PROD-022,GEO-001,Standard Class,1,21045.22,0.05,19992.96,3180.24,15.91,5
ORD-03232,20221212,CUST-0116,PROD-001,GEO-009,Same Day,3,5595.63,0.0,16786.89,6379.02,38.0,2
ORD-04703,20221212,CUST-0104,PROD-048,GEO-012,Standard Class,2,1453.38,0.15,2470.75,984.8,39.86,6
ORD-04324,20221212,CUST-0099,PROD-001,GEO-018,Standard Class,4,5468.08,0.15,18591.47,5673.0,30.51,5
ORD-04710,20221212,CUST-0294,PROD-048,GEO-002,Standard Class,3,1474.46,0.2,3538.7,1083.47,30.62,6
ORD-04543,20221213,CUST-0194,PROD-010,GEO-006,Same Day,1,3380.76,0.2,2704.61,865.48,32.0,2
ORD-00830,20221213,CUST-0247,PROD-036,GEO-016,Same Day,3,8184.7,0.05,23326.39,5837.42,25.02,2
ORD-00267,20221214,CUST-0041,PROD-039,GEO-011,Second Class,2,834.17,0.2,1334.67,538.14,40.32,4
ORD-03392,20221214,CUST-0164,PROD-035,GEO-007,Second Class,5,18452.08,0.2,73808.32,8502.72,11.52,4
ORD-00200,20221214,CUST-0116,PROD-041,GEO-009,Standard Class,1,25516.19,0.1,22964.57,3954.5,17.22,7
ORD-01610,20221215,CUST-0243,PROD-026,GEO-011,Second Class,1,689.97,0.05,655.47,325.68,49.69,4
ORD-04897,20221215,CUST-0035,PROD-023,GEO-015,Second Class,2,3712.11,0.0,7424.22,2806.36,37.8,3
ORD-04257,20221215,CUST-0236,PROD-043,GEO-012,First Class,1,6261.62,0.1,5635.46,1455.64,25.83,4
ORD-03333,20221215,CUST-0037,PROD-040,GEO-009,Second Class,2,123.93,0.15,210.68,92.28,43.8,4
ORD-02191,20221215,CUST-0145,PROD-003,GEO-018,Standard Class,4,1769.13,0.25,5307.39,1766.04,33.28,6
ORD-01258,20221215,CUST-0010,PROD-010,GEO-017,Standard Class,1,3601.68,0.0,3601.68,1980.92,55.0,7
ORD-00662,20221215,CUST-0122,PROD-018,GEO-002,Standard Class,1,785.24,0.25,588.93,125.16,21.25,6
ORD-04046,20221216,CUST-0240,PROD-031,GEO-002,Standard Class,5,949.62,0.3,3323.67,731.42,22.01,6
ORD-01112,20221216,CUST-0159,PROD-019,GEO-011,Second Class,1,4538.97,0.0,4538.97,1668.07,36.75,4
ORD-02549,20221216,CUST-0287,PROD-038,GEO-018,Standard Class,4,1191.12,0.2,3811.58,1556.35,40.83,6
ORD-01062,20221216,CUST-0258,PROD-031,GEO-002,Second Class,4,946.13,0.05,3595.29,1565.19,43.53,4
ORD-03710,20221217,CUST-0117,PROD-013,GEO-016,First Class,2,183.34,0.35,238.34,53.35,22.38,4
ORD-01035,20221217,CUST-0299,PROD-039,GEO-010,Second Class,1,760.79,0.15,646.67,283.24,43.8,4
ORD-00454,20221217,CUST-0248,PROD-016,GEO-020,Standard Class,1,43802.76,0.2,35042.21,4933.94,14.08,6
ORD-03042,20221217,CUST-0278,PROD-040,GEO-001,First Class,1,116.23,0.05,110.42,55.47,50.24,2
ORD-02399,20221217,CUST-0243,PROD-037,GEO-011,Standard Class,5,3122.05,0.05,14829.74,5951.33,40.13,6
ORD-02966,20221217,CUST-0298,PROD-015,GEO-018,Standard Class,1,1476.36,0.2,1181.09,374.16,31.68,7
ORD-00471,20221217,CUST-0059,PROD-012,GEO-003,Standard Class,1,1848.16,0.0,1848.16,850.15,46.0,6
ORD-01542,20221217,CUST-0155,PROD-007,GEO-016,Standard Class,1,620.08,0.15,527.07,169.29,32.12,6
ORD-04203,20221217,CUST-0131,PROD-032,GEO-019,Standard Class,5,4550.8,0.1,20478.6,6465.1,31.57,5
ORD-01699,20221217,CUST-0297,PROD-035,GEO-015,First Class,1,17887.11,0.15,15204.04,2097.7,13.8,3
